Location_Name,Located_City,Location,Location_Type,User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,Title,Text
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5817,"Tampa, Florida",en_US,24,2019-11,2019-11-12T03:43:37-05:00,5,1,Awesome,This is an awesome historical monastery the hike up was fantastic. The hike is mostly on the rock bad cut when the monastery was active. There are steps and most of the time it is at upward in Klein which is mild in natureThe hike I must say it was pretty easy other than for the incline. There are areas of the monastery still intact which would include areas of meditation and also completely intact bathrooms that were used 1000 years ago. It has a fantastic view from the top of the mountain. There is also a 3 acre lake at the bottom which is in disrepair but it is been rehabilitated by the Department of archaeology. I  used  the services of a guide and he was A fountain of knowledge as he knew the history of the monastery and also combined it with the history of Buddhism in that area. I have never met a guide  who so enjoyed his job and knew so much so I decided to include his name and telephone number if anyone is interested. His name is Asanka 0719560633. I would strongly recommend this hike.
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 3477,"Cromwell, New Zealand",en_GB,132,2019-09,2019-09-08T06:35:41-04:00,4,2,Peace and quiet and cool,"A nice walk through the forest exploring the old monastery. We were the only ones there - apart from a small group of buddhist monks, and the monkeys.
There is restoration going on at the beginning of the walk and there is a small charge to enter.
"
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5818,"Vicenza, Italy",it,6,2019-08,2019-08-24T09:11:20-04:00,5,0,A walk though the old ruins in the forest of the Ritigala monastery,"This place was a rare experience of our trip in Sri Lanka.
If you had enough of overcrowded spots and noise, add this monastery to your visit.
It is an easy walk on the path through the forest. Silence and mistery will accompany you.
It takes approx 1 hour. 
Go over the last ruins for few meters and you will also see a giant and spectacular tree.
From the main road, you have to driver for approx 15 min to reach by car."
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5819,"Amsterdam, Noord-Holland, Netherlands",en_UK,53,2019-08,2019-08-16T22:48:01-04:00,5,3,Shhh! It's a hidden gem; don't tell everyone.,"Hidden away up a 3 km dirt road, Ritigala Forest Monastery is a fascinating, beautiful and stimulating place to visit.
Make sure you get an official guide - Daya was ours - who charge around 1500SLR on top of the 350SLR entrance fee, as he'll give you insights into the rich history of this area, with its incredibly developed culture and brilliant design. It makes you re-think the uniqueness of the Romans, although most of Ritigala is 8th century, so a little later than the best of the Roman empire in Europe. Their skill in building and the beautiful little details - the feet carved in the stone marking where to stand on the urinal, for instance - reveal a deep and rich Buddhist culture which was fed by the beauty and rhythms of nature all around.
Fabulous visit, totally worthwhile; I'm afraid I found Dambulla commercial and disappointing, but Ritigala helped me to forget!"
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5820,"London, United Kingdom",en_US,13,2019-07,2019-07-26T20:36:41-04:00,5,0,Tranquil monastery,"Such a great find and so happy that we visited. The walks through the jungle are peaceful and like something out of an explorers adventure. We followed the paths and saw ruins from 200 BC and a few monkeys too!
Would be useful to have more signs and explanations of sites."
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5821,"McLaren Vale, Australia",en_US,51,2019-07,2019-07-07T07:58:02-04:00,5,0,Such an amazing place!,We are on a tour and our driver suggested this ancient monastery as a place worth visiting - it was fantastic - the history is incredible.  Our driver also suggest that we should get a local guide - we paid 1000rp for 4 of us - its a tip.  So worth it his knowledge of the area and the wonderful things he told us.  I highly recommend getting off the main road and visiting this place.  
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5822,"Kigali, Rwanda",en_gb,129,2013-07,2013-07-07T05:13:06-04:00,4,0,Isolated,"A ruined monastery in the middle of nowhere. Well worth the trek, not another western tourist to be found. I fell for the ""reduced"" entrance price thing. More fool me, however my tuk tuk driver didn't let me fall for the guide scam. He asked for 2500rps but my driver gave him 200. The place was amazing."
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5823,"Doha, Qatar",en_US,19,2012-07,2013-06-26T13:38:39-04:00,5,2,Be transported to another era!,"My mum's been wanting to visit the Ritigala Monastery for a quite awhile now and finally, on one of our many trips to see the usual Cultural Triangle sites (e.g. Sigiriya), we decided to visit Ritigala. I highly recommend it to everyone; it's kind of in the middle of nowhere but that promotes its peaceful factor. It is a site to be seen and experienced with your eyes, ears and heart. My mum and I walked through the paved stone path and among tree roots in total silence, breathing in the fresh air and keeping a reflective mindset. For the short time we spent there, we forgot all about the hustle and bustle of city life and other such materialism. A wonderful part of Sri Lankan heritage and well-worth a visit. The only sour note for us were the pesky bureaucratic ""officials"" who were in charge of the place - they pestered us for money for a personal tour and offered a cheaper entry ticket - but stand your ground and stay firm in your refusal. Once you leave behind the entrance, you will soon forget about bureaucracy and everything else and just only be entranced by nature!"
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5824,"Birmingham, United Kingdom",en_US,48,2013-04,2013-04-08T06:22:54-04:00,4,1,What a treat,"Our visit to Ritigala was an off the cuff decision based on the fact we read about it in the rough guide and it was near to us. What a great decision it was - a highlight of our short tour of SL. The nature reserve is 5km up a very bumpy, muddy and pot holed track. There were only four other tourists there and the hour or so walk through the jungle to view the ruins was exceptional. You'll need to hire a guide to show you where to go (R1000) and the entrance seems to depend on what the manager wants you to pay. It said R500 in the guide, but we had to pay R1000... That said, it was a beautiful, tranquil treat to wander through the jungle. My wife and I loved it. Head away from the crowd and go here. We enjoyed this much more than some of the other more well known attractions."
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5825,"Coventry, United Kingdom",en_us,827,2012-09,2013-01-27T12:17:33-05:00,4,1,A wonderful to build a monastery,"Very peaceful,but it is in the middle of nowhere in fact we go lost trying to find it!It was worth the journey .Sitting by the pool enjoying the site"
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5826,England,en_UK,49,2012-12,2013-01-18T06:24:21-05:00,5,2,"Stunning, very atmospheric ruined monastery in a mountain forest","This is one of the loveliest and most atmospheric places I have ever been to. 

There are miles of ancient stone paths and steps though the forest, some of which have been restored. There are ruined refectories and enigmatic 'roundabouts' (apparently for walking meditation). The trees and wildlife are beautiful and there is the sound of waterfalls all around you. It's quite cool, but like many sites in Sri Lanka involves many hundred rock steps and a bit of a scramble at times. The atmosphere is out of this world. It is not visited all that much, which adds to its charm.

It's on a rough track from the main road (our driver booked a jeep). When we got to the ticket office, still several kilometres from the entrance, a huge tree had fallen across the road and nothing had been done about it (it falls between the Forestry Department and another), so we paid a local lad to take us down the track on his motorbike! Clouds of butterflies rose up as we went along the track and I heard load roaring and crashing noises from the forest (wild elephants). There was birdsong everywhere."
Ritigala Forest Monastery,Anuradhapura,"Anuradhapura, North Central Province",Historic Sites,User 5827,"Copenhagen, Denmark",en_US,22,2013-01,2013-01-16T06:01:53-05:00,4,2,Ritigala,"We decided to go to Ritigala only 14 km from Habarabana to try to get a bit of the beaten track. It was very much a success. 

The park is an old monastery with surprisingly well conserved ruins. Tourists have obviously not truly spotted this place (yet!) and the artefacts are not covered in glas etc. but appears to be as they were left by the monks a few thousand years ago. 

At the entrance about 2 km from the actual park there is a visitor centre which is quickly overseen. We did not see any official staff but were met by 3-4 men with a jeep who adviced us that an ordinary car could not make it the last 2km to the park as the road was damaged. Instead they proposed to take us by jeep and give us a tour for 4000 rupees. We took it for a scam (of which there are many in Sri Lanka) but when we decided to walk the last bit one of them insisted on following us at least to park. To make a long story short the truth was that the road WAS impassable by ordinary car and the elephant danger was in fact very real. The elephant stories were later validated by pictures and other locals. As elephants are present all year nobody should try to walk, but in dry seasons (we visited in January) any car can do the trip.

We ended up asking the ""guide"" to follow with us the entire trip which was a good decision as - his poor English aside - was very knowlegable about the site and show us stuff we would never have found by ourselves. 

The trip includes a approx 4km hike up a mountain side (medium intensity) and lasts about 2-3hours. There is an entrance fee of 1500 rupees pr person (be aware that the staff might try to persuade you to a lower price which they will then keep to them selves - if possible pay full and ask for a receipt).

After the trip the guide was so nice as to invite us for lunch with his family. Best experience so far! He lives in a small house on the corner right in front of the visitor centre. If you pass by and want a guide be sure to ask him."
